,labels,sentences
859,gaming.stackexchange.com.txt,Does the time played stack in a class when in a vehicle in battlefield 3?
860,hinduism.stackexchange.com.txt,Why didn't Kamsa keep Vasudeva and Devaki in separate cells?
861,mechanics.stackexchange.com.txt,Diesel fuel pressure issue Fiat Punto 1.3 JTD
862,pets.stackexchange.com.txt,Urine of my 15 year old diabetic cat suddenly stinks
863,latin.stackexchange.com.txt,cum/tum and the Latin version of Herodotus
864,eosio.stackexchange.com.txt,Is it possible to set up a smart contract with multiple .cpp and .hpp files?
865,hinduism.stackexchange.com.txt,How does western model of human evolution fit with Vedic literature?
866,interpersonal.stackexchange.com.txt,How to explain to mother that less support is better?
867,literature.stackexchange.com.txt,What are the arguments against atheism in Crime and Punishment?
868,unix.stackexchange.com.txt,Recommended reading to better understand Unix/Linux internals
869,gamedev.stackexchange.com.txt,XNA 2D Collision Detection without GetData()
870,serverfault.com.txt,Cannot connect to SQL Server
871,skeptics.stackexchange.com.txt,Is Google Chrome killing my laptop battery?
872,law.stackexchange.com.txt,Initial Coin Offering restrictions for Non-Resident Aliens (F-1 Student)
873,korean.stackexchange.com.txt,What is the difference between - 내다 and - 버리다 to convey completion of an action?
874,pt.stackoverflow.com.txt,Página de erro 404 no IIS
875,latin.stackexchange.com.txt,Is there a gender-neutral pronoun for people in Latin?
876,stellar.stackexchange.com.txt,How to create a token on the stellar network?
877,japanese.stackexchange.com.txt,Understanding the usage of もう with present tense verbs
878,matheducators.stackexchange.com.txt,What is the best hardware/software available to give online classes
879,stats.stackexchange.com.txt,Proper contingency table analysis for old diabetes study
880,woodworking.stackexchange.com.txt,Reusable Desk design: how to join pieces?
881,pt.stackoverflow.com.txt,"Qual o significado do operador ""??"""
882,martialarts.stackexchange.com.txt,Training supplement to Muay Thai
883,graphicdesign.stackexchange.com.txt,How to create a circular black gradient mask
884,interpersonal.stackexchange.com.txt,How can I communicate my issues with a potential date's pushy behavior?
885,unix.stackexchange.com.txt,Is there an in-memory compressed swap facility (like Compcache) for FreeBSD?
886,expressionengine.stackexchange.com.txt,Using CE Images bulk tag for responsive images syntax
887,pm.stackexchange.com.txt,Which tool do you use for creating good looking project timelines?
888,softwareengineering.stackexchange.com.txt,How is leaving on time perceived in software companies?
889,languagelearning.stackexchange.com.txt,How does one become an IELTS examiner?
890,martialarts.stackexchange.com.txt,Identifying a physical training device (pictures of a vertical padded tube with horizontal pipes coming out)
891,portuguese.stackexchange.com.txt,"Que tipo de droga é ""algodão""?"
892,joomla.stackexchange.com.txt,Example of DI Container usage in Jooma 3.x
893,pets.stackexchange.com.txt,Do I really need 2 rats?
894,serverfault.com.txt,"Can I ""atomically"" swap a raid5 drive in Linux software raid?"
895,magento.stackexchange.com.txt,Best Way of Adding Product to Wishlist
896,german.stackexchange.com.txt,"""Benutzer"" vs. ""Nutzer"" vs. ""Anwender"""
897,pets.stackexchange.com.txt,How should I feed sturgeons during winter?
898,movies.stackexchange.com.txt,How did Pippin know that Saruman was cutting the forest
899,health.stackexchange.com.txt,Industrial moisturizers vs natural moisturizers?
900,poker.stackexchange.com.txt,Is just calling the big blind a poor strategy?
901,ru.stackoverflow.com.txt,Как получить гладкие кривые в Android при рисовании по касанию?
902,superuser.com.txt,Finding folders that contain changed files since date
903,expatriates.stackexchange.com.txt,Exchanging EU License for UK - what happens to start date and no claims?
904,languagelearning.stackexchange.com.txt,What are the advantages of the Image Recall Technique over other traditional classroom learning methods?
905,english.stackexchange.com.txt,What does 'cloying smoke' mean?
906,softwarerecs.stackexchange.com.txt,Password cracker for ZIP files
907,sound.stackexchange.com.txt,Why do some musicians/groups create a last track with tons of silence in the middle?
908,hardwarerecs.stackexchange.com.txt,High accuracy 3-D scanners for outdoor scene reconstruction at long-ranges
909,languagelearning.stackexchange.com.txt,Should I learn Simplified or Traditional Chinese characters for reading in China?
910,islam.stackexchange.com.txt,Is the celebration of the birthday (mawlid) of our Prophet (Saw) halal?
911,serverfault.com.txt,What do you use to Manage Dell Servers?
912,serverfault.com.txt,Extend Raid5 with a new HD (HP DL380 G3)
913,islam.stackexchange.com.txt,Did Prophet Muhammad (SAWS) recite Darood-e-Ibrahim during the salah?
914,mathematica.stackexchange.com.txt,Construct file names using a number and a string prefix
915,rus.stackexchange.com.txt,Как объяснить постановку запятой в предложении?
916,workplace.stackexchange.com.txt,how to make sure an employee is working effectively?
917,eosio.stackexchange.com.txt,whose permission is required while sending transaction and how can we give that permission
918,health.stackexchange.com.txt,Should I be worried about glyphosate exposure?
919,hermeneutics.stackexchange.com.txt,How much were sacrificial animals worth?
920,reverseengineering.stackexchange.com.txt,Is anyone building a python/ruby module to reuse 010 Editor templates?
921,lifehacks.stackexchange.com.txt,What is an effective way to clean stainless steel appliances without commercial products?
922,engineering.stackexchange.com.txt,Bend allowances when making a C-shape plate
923,sports.stackexchange.com.txt,What will happen if a corner flag blocks the football rolling out of bounds?
924,windowsphone.stackexchange.com.txt,"How to remove browser ""home page"" - att.yahoo.com"
925,security.stackexchange.com.txt,Is Steganography a safe method to store secret data?
926,musicfans.stackexchange.com.txt,What is the sound from the drops of these songs?
927,unix.stackexchange.com.txt,Strange behaviour in recursive copy
928,eosio.stackexchange.com.txt,Calling action from different network
929,softwareengineering.stackexchange.com.txt,When would someone be considered a bad programmer?
930,martialarts.stackexchange.com.txt,Cardio work for Muay Thai fighters
931,mechanics.stackexchange.com.txt,Should anti seize lubricant be used on the wheel lug studs when rotating tires?
932,serverfault.com.txt,"""Microsoft"" has an online tool for troubleshooting Exchange issues - is it nifty?"
933,ham.stackexchange.com.txt,Why are FM radio waves less susceptible to interference than AM?
934,iot.stackexchange.com.txt,Does Node-Red support multi-request flows (i.e. sessions)?
935,lifehacks.stackexchange.com.txt,Is there a human version of event data recorder?
936,ethereum.stackexchange.com.txt,Where can you check how much Ether has been exploited / stolen from theDAO?
937,gaming.stackexchange.com.txt,When do I have to perform a move in DDR?
938,softwarerecs.stackexchange.com.txt,CPU monitoring software - Windows
939,literature.stackexchange.com.txt,"Was the Cambridge mathematician ""Andrew Martin"" named after any actual mathematicians?"
940,gardening.stackexchange.com.txt,Is there a practical difference between HDPE and LDPE irrigation tubing?
941,hinduism.stackexchange.com.txt,When paramatma can control souls why does he need various weapons?
942,judaism.stackexchange.com.txt,What to do if the minhag of my ancestors changed
943,hermeneutics.stackexchange.com.txt,Who or what is the author speaking about when he wrote 'walls' in Isaiah 49:16?
944,english.stackexchange.com.txt,"One for the money, two for the show"
945,math.stackexchange.com.txt,Meaning of closed points of a scheme
946,islam.stackexchange.com.txt,Is it possible for food to be both jhatka and halal?
947,pm.stackexchange.com.txt,Who is responsible for risk management in Agile-style deliveries?
948,webapps.stackexchange.com.txt,How to switch back to old YouTube layout?
949,mechanics.stackexchange.com.txt,03 Pontiac Grand Am won't start
950,unix.stackexchange.com.txt,How to create a bounded queue for shell tasks?
951,patents.stackexchange.com.txt,How to obtain the microfiche appendix of a patent (containing the relevant source code)?
952,salesforce.stackexchange.com.txt,SOQl query to compare multiselect picklist with a variable
953,latin.stackexchange.com.txt,"How do you say ""yes"" and ""no"" in Classical Latin?"
954,homebrew.stackexchange.com.txt,Back Sweetening Naturally Carbonated Cider
955,sitecore.stackexchange.com.txt,How to check access right in SitecoreController for Sitecore 9.1
956,expressionengine.stackexchange.com.txt,Is it possible to limit display of products in the catalog on a per template basis in Brilliant Retail?
957,serverfault.com.txt,Securing a fresh Ubuntu server
958,photo.stackexchange.com.txt,How can I see the number of shutter actuations for my Canon EOS 350D?
959,raspberrypi.stackexchange.com.txt,Activate virtual environment and run python script on RPi startup
960,hsm.stackexchange.com.txt,"What is the etymology behind sine, cosine, tangent, etc.?"
961,japanese.stackexchange.com.txt,Difference between 向け and 向き
962,joomla.stackexchange.com.txt,Save JINPUT to JTable via CLI AND web-backend
963,hsm.stackexchange.com.txt,Quantitative measures of rise and decline of scientific fields over time (beyond number of publications)
964,music.stackexchange.com.txt,Stentor violin buzzes on the B note
965,scifi.stackexchange.com.txt,Giant computer sucks thoughts from population
966,monero.stackexchange.com.txt,Does fluffy pony really own and run MoneroDice website?
967,hsm.stackexchange.com.txt,English translation of Parisian Alfonsine tables (1400s)?
968,unix.stackexchange.com.txt,Resources to learn linux architecture in detail?
969,worldbuilding.stackexchange.com.txt,How could soldiers from the 21st century AD convince a tribe of Amazons from the 13th century BC that they are NOT all-powerful wizards?
970,interpersonal.stackexchange.com.txt,How to politely decline painting requests from co-workers?
971,writers.stackexchange.com.txt,Using poetry in novels a good option?
972,interpersonal.stackexchange.com.txt,Parents forgiven someone who insulted them - can I be angry at them?
973,law.stackexchange.com.txt,"During a traffic stop, should you disclose that you are carrying a licensed firearm without being asked for it?"
974,eosio.stackexchange.com.txt,How are ERC20 EOS tokens converted to main net tokens?
975,english.stackexchange.com.txt,What's the word for a specific kind of inhalation after crying?
976,homebrew.stackexchange.com.txt,I am brewing alcoholic ginger beer. How much sugar to prime it?
